id,name,address,city,level,hechsherId,mashgiachId,kitniyot,expires,status,rabbanutId,notes,lastInspection,lat,lng,foodType,phone,hours
"r_9cc4bab1fedd17","מוכן ומזומן","חזון איש 17","בני ברק","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | מוכן ומזומן - חזון איש 17, בשרי, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.083418","34.834499","meat","",""
"r_53f71790c3a2a3","פלאפל ר׳ עקיבא גריל בשרים","רבי עקיבא 31","בני ברק","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | פלאפל ר׳ עקיבא גריל בשרים - רבי עקיבא 31, בשרי, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.087229","34.831495","meat","",""
"r_5cc2dc0b110a01","צלילי האש","ז'בוטינסקי 100","בני ברק","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | צלילי האש - ז'בוטינסקי 100, בשרי, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.091788","34.842569","meat","",""
"r_70881dfda4975a","המעדנייה של בני ברק","יונה הנביא 14","בני ברק","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | המעדנייה של בני ברק - יונה הנביא 14, בשרי, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.066264","34.850384","meat","",""
"r_7f34b42eceab20","מעדני ית ש ף","ראב""ד 26","בני ברק","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | מעדני ית ש ף - ראב""ד 26, בשרי, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.084566","34.847011","meat","",""
"r_c93c21a2b4c500","דליקטס","רבי עקיבא 81","בני ברק","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | דליקטס - רבי עקיבא 81, בשרי, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.075991","34.825036","meat","",""
"r_886f9c8ed56fcf","שטיסל","הרב ש""ך 14","בני ברק","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | שטיסל - הרב ש""ך 14, בשרי, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.075566","34.823295","meat","",""
"r_945395f8db8f61","שטיסל","בר יוחאי 4","בני ברק","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | שטיסל - בר יוחאי 4, בשרי, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.076078","34.835168","meat","",""
"r_f18c5d26f5d9b4","מעדני פרידמן","ראב""ד 32","בני ברק","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | מעדני פרידמן – ראב""ד 32, בשרי, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.080648","34.838139","meat","",""
"r_7ca8a13a401b2d","שניצל שף","ירושלים 8","בני ברק","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | שניצל שף - ירושלים 8, בשרי, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.093762","34.823832","meat","",""
"r_da131accafc6db","נתיס דלישעס","קהילות יעקב 37","בני ברק","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | נתיס דלישעס – קהילות יעקב 37, בשרי, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.079852","34.825204","meat","",""
"r_bb65d59582d2a1","שווארמה הזקן","אהרונוביץ' 12","בני ברק","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | שווארמה הזקן - אהרונוביץ' 12, בשרי, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.073177","34.819528","meat","",""
"r_e51b16e0db00d0","ג׳אסט מיט","מצדה 7","בני ברק","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | ג׳אסט מיט - מצדה 7, בשרי, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.090847","34.836654","meat","",""
"r_97763550702a29","טשולנטרק (ליל שישי)","חי טייב 6","בני ברק","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | טשולנטרק (ליל שישי) – חי טייב 6, בשרי, לנדא, 055-5506596 | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.084715","34.845963","meat","055-5506596",""
"r_5374d0bb1cc62a","טשולנטרק (ליל שישי)","חתם סופר 18","בני ברק","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | טשולנטרק (ליל שישי) – חתם סופר 18, בשרי, לנדא, 055-5506596 | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.07244","34.846237","meat","055-5506596",""
"r_661ef3af56d778","טשולנטרק (ליל שישי)","חפץ חיים 5","בני ברק","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | טשולנטרק (ליל שישי) – חפץ חיים 5, בשרי, לנדא, 055-5506596 | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.090951","34.827767","meat","055-5506596",""
"r_9f368d6dcce114","טשולנטרק (ליל שישי)","רחוב הרב יעקב לנדאו","בני ברק","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | טשולנטרק (ליל שישי) – רחוב הרב יעקב לנדאו, בשרי, לנדא, 055-5506596 | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.091507","34.825285","meat","055-5506596",""
"r_ea9a3ef543810c","זלמנ׳ס","מצדה 9","בני ברק","Mehadrin","h_0dc7b871049d03","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_288e8a3c167cd5","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | זלמנ׳ס - מצדה 9, בשרי, העדה החרדית | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.096155","34.837433","meat","",""
"r_13711ff73a78f0","גולדיס","מצדה 9","בני ברק","Mehadrin","h_0dc7b871049d03","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_288e8a3c167cd5","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | גולדיס - מצדה 9, בשרי, העדה החרדית | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.096538","34.82336","meat","",""
"r_f6f1d63948216f","מאפיית אריאל","הרב ניסנבאום 25","בת ים","Mehadrin","h_0dc7b871049d03","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_288e8a3c167cd5","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | מאפיית אריאל - הרב ניסנבאום 25, פרווה, העדה החרדית | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.033429","34.7608","pareve","",""
"r_a4b9f542372714","שיבולת השרון","העמל 3","בת ים","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | שיבולת השרון - העמל 3, פרווה/ חלבי, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.02578","34.760671","dairy","",""
"r_0e23b6603afe19","פיצה סטורי","אנה פרנק 29","בת ים","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | פיצה סטורי - אנה פרנק 29, חלבי, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה. | מקור: �מסעדות כשרות.pdf | כשר למהדרין","2026-04-17T00:00:00.000Z","32.008183","34.753887","dairy","",""
"r_e1dbe46ffbb43d","פיצה שמש","יוחנן הסנדלר 4","בת ים","Mehadrin","h_0dc7b871049d03","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_288e8a3c167cd5","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | פיצה שמש - יוחנן הסנדלר 4, חלבי, העדה החרדית | מיקום משוער לפי עיר; ניתן לתקן במפה. | מקור: �מסעדות כשרות.pdf | כשר למהדרין","2026-04-17T00:00:00.000Z","32.029394","34.759969","dairy","",""
"r_b1569e677ac5dc","פיצה שמש","אלי כהן 23","בת ים","Mehadrin","h_0dc7b871049d03","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_288e8a3c167cd5","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | פיצה שמש – אלי כהן 23, חלבי, העדה החרדית | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.032499","34.73773","dairy","",""
"r_f93675f2d0e8f6","מאפיית עמית","מוטה גור 4","גבעת שמואל","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | מאפיית עמית - מוטה גור 4, פרווה, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.064854","34.855237","pareve","",""
"r_bfdf73d349b3f7","אומנות הלחם","בן גוריון 2","הרצליה","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | אומנות הלחם - בן גוריון 2, פרווה, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.171303","34.847571","pareve","",""
"r_1a20f92acecac8","כל דגן","המלאכה 49","חולון","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | כל דגן – המלאכה 49, פרווה, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.011941","34.771459","pareve","",""
"r_4659b531291b94","שאשא לחמים","פרופסור משה שור 34","חולון","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | שאשא לחמים – פרופסור משה שור 34, פרווה, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.018792","34.794843","pareve","",""
"r_6d2423a5b551d6","קונדטורית עיני בכיכר","הוז דב 6","חולון","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | קונדטורית עיני בכיכר - הוז דב 6, פרווה, בד״ץ חולון | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.000279","34.780213","pareve","",""
"r_7f7c4cde61afed","קונדטורית ג'ייקובס","הבנאי 14","חולון","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | קונדטורית ג'ייקובס - הבנאי 14, פרווה, בד״ץ חולון | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.009659","34.791726","pareve","",""
"r_2fc7cd90b79b3d","עוגיות הזהב","החופר 34","חולון","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | עוגיות הזהב - החופר 34, פרווה, בד״ץ חולון | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.023337","34.800966","pareve","",""
"r_13d1f80afb3891","קונדטורית רוני ובניו","הבנאי 40","חולון","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | קונדטורית רוני ובניו - הבנאי 40, פרווה, בד״ץ חולון | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.015983","34.769989","pareve","",""
"r_3e342b7c727205","חומוס אליהו","גולדה מאיר 7","חולון","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | חומוס אליהו - גולדה מאיר 7, פרווה, בד״ץ חולון | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.005834","34.800036","pareve","",""
"r_3f0c44ece5de1f","סלטי משני","תמנע 25","חולון","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | סלטי משני - תמנע 25, פרווה, בד״ץ חולון (רק ע ל הפרווה, לא על הבשרי ) | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.028691","34.788538","pareve","",""
"r_51532cee38e01f","פיצה סטורי","אילת 18","חולון","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | פיצה סטורי – אילת 18, חלבי, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.018068","34.797476","dairy","",""
"r_348ef510526dc6","פיצה הוליווד","דב הוז 22","חולון","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | פיצה הוליווד - דב הוז 22, חלבי, בד״ץ חולון | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.003245","34.790945","dairy","",""
"r_43ab5effe2814a","פיצה פיקס","קרן היסוד 1","חולון","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | פיצה פיקס - קרן היסוד 1, חלבי, בד״ץ חולון | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.026565","34.803737","dairy","",""
"r_2390fb0feaba75","פיצה משולשים","קרן היסוד 1","חולון","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | פיצה משולשים - קרן היסוד 1, חלבי, בד״ץ חולון | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.011676","34.779898","dairy","",""
"r_741c5c75062ee4","פנינת הפיצה","קריית שמונה 27","חולון","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | פנינת הפיצה - קריית שמונה 27, חלבי, בד״ץ חולון | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.029202","34.778372","dairy","",""
"r_b940d2a7c2dfcb","פיצה שמש","הר הצופים 42","חולון","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | פיצה שמש - הר הצופים 42, חלבי, בד״ץ חולון | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","31.998795","34.797728","dairy","",""
"r_d771a6e0061944","פיצה שמש","גולדה מאיר 8","חולון","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | פיצה שמש - גולדה מאיר 8, חלבי, בד״ץ חולון | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.004209","34.772645","dairy","",""
"r_e791ed104627fd","דיל בורגר","קרן היסוד 1","חולון","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | דיל בורגר - קרן היסוד 1, בשרי, בד״ץ חולון, 03-9507507 | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","32.001944","34.783022","meat","03-9507507",""
"r_e254f233db577f","גיטלה","אדמו""ר האמצעי 1","כפר חב״ד","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | גיטלה - אדמו""ר האמצעי 1, חלבי, הרב אשכנזי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","31.982326","34.853728","dairy","",""
"r_9cace213ad29f7","פיצה שמש","אדמו""ר הרש""ב 1","כפר חב״ד","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | פיצה שמש - אדמו""ר הרש""ב 1, חלבי, הרב אשכנזי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","31.993985","34.8509","dairy","",""
"r_ce89cdebd0a085","סושי בכפר","השליחות 1","כפר חב״ד","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | סושי בכפר - השליחות 1, פרווה/ בשרי, הרב אשכנזי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","31.989291","34.835591","meat","",""
"r_8274b815022b4a","מסעדת נחום","צעירי אגודת חב""ד 3","כפר חב״ד","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | מסעדת נחום - צעירי אגודת חב""ד 3, בשרי, הרב אשכנזי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","31.97543","34.862007","meat","",""
"r_ef6f2dfd36c22a","טועמיה ריבקין (ליל שישי)","אדמו""ר הריי""צ 4","כפר חב״ד","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | טועמיה ריבקין (ליל שישי) - אדמו""ר הריי""צ 4, בשרי, הרב אשכנזי | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","31.985497","34.846563","meat","",""
"r_4bfbbcc74290ce","מאפיית שלום עלחם","בעל התניא 12","לוד","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | מאפיית שלום עלחם - בעל התניא 12, פרווה, הרב יורקוביץ | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","31.950171","34.885691","pareve","",""
"r_0d4862db0d8ca7","מאפיית ליז","דוד המלך 9","לוד","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | מאפיית ליז - דוד המלך 9, פרווה, הרב יורקוביץ | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","31.94842","34.893834","pareve","",""
"r_9faa951b34113a","הפיצוחיה ושות'","אלברט איינשטיין 42","לוד","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | הפיצוחיה ושות' - אלברט איינשטיין 42, פרווה, הרב יורקוביץ | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","31.955432","34.871958","pareve","",""
"r_3656d61bb448a9","מאפיית חלת הארץ","יוספטל גיורא 23","לוד","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | מאפיית חלת הארץ - יוספטל גיורא 23, פרווה, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","31.952679","34.886938","pareve","",""
"r_f0aba221462105","מאפיית החיטה","המלאכה 2","לוד","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | מאפיית החיטה - המלאכה 2, פרווה, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","31.934315","34.873175","pareve","",""
"r_34910a4b38e35f","הפיצה של לוד","שלמה המלך 27","לוד","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | הפיצה של לוד - שלמה המלך 27, חלבי, הרב יורקובי ץ | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","31.93754","34.896609","dairy","",""
"r_ba974712b8b5f9","פיצה דניאל","חטיבת הראל 9","לוד","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | פיצה דניאל - חטיבת הראל 9, חלבי, הרב יורקוביץ | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","31.945883","34.883011","dairy","",""
"r_714027b536baac","פיצה איטליאנו","דוד המלך 2","לוד","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | פיצה איטליאנו - דוד המלך 2, חלבי, הרב יורקוביץ | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","31.949047","34.891807","dairy","",""
"r_fd03346d018ab7","פיצה קשת","כרמל 2","לוד","Mehadrin","h_943fe3047147c3","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_fc139a1e3119ee","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | פיצה קשת – כרמל 2, חלבי, לנדא | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","31.957036","34.901826","dairy","",""
"r_e6b9abeebeed91","פיצה שמש","בן גוריון 5","לוד","Mehadrin","h_0dc7b871049d03","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_288e8a3c167cd5","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | פיצה שמש - בן גוריון 5, חלבי, העדה החרדית | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","31.959627","34.887028","dairy","",""
"r_4251166b8f1e4e","המקום של שי","דוד המלך 17","לוד","Mehadrin","h_7c3ca4f927a2da","m_import_default","לא צוין","2026-04-30T00:00:00.000Z","warning","rb_96167aea894dc8","מקור: �מאגר_מסעדות_לאנש_חבד_ניסן_התשפה.pdf | המקום של שי - דוד המלך 17, חלבי, בד״ץ בית ישראל לוד | מיקום משוער לפי עיר; ניתן לתקן במפה.","2026-04-17T00:00:00.000Z","31.96203","34.882877","dairy","",""
